main,probe,move,version,SP,numInsertions,trialsToRun,stopError,alpha,beta,queryPercentage,deletePercentage,randomSeed,nthreads,HashAttempts,InitSize,cooloff,enfTemp,tempvar,lines,Milliseconds-Min,Milliseconds-Max,Milliseconds-Range,Milliseconds-Avg,Milliseconds-Median,Milliseconds-SD,Milliseconds-TMin,Milliseconds-TMax,Milliseconds-TRange,Milliseconds-TAvg,Milliseconds-TMedian,Milliseconds-TSD,Memusage-Min,Memusage-Max,Memusage-Range,Memusage-Avg,Memusage-Median,Memusage-SD,Barrier Gap-Max->Min,Barrier Gap-Max->Median
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570414145,16,2,262144,0,0,1.100000,0.500000,5590.459362,5850.838477,260.379115,5718.908730,5713.418907,97.265334,5590.908501,5846.391659,255.483158,5718.473683,5713.418907,87.105712,0.470710,0.470741,0.000031,0.470722,0.470723,0.000009,0.999879,0.532597
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570414278,16,1,262144,0,0,1.100000,1.000000,5067.435586,5298.855671,231.420085,5151.920286,5131.461380,73.653038,5084.735263,5276.216448,191.481185,5144.113951,5131.461380,55.938042,0.235124,0.235133,0.000008,0.235129,0.235131,0.000002,0.999936,0.871731
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570414408,16,2,262144,0,0,1.100000,1.000000,8483.367694,8994.730390,511.362696,8724.414993,8718.772703,176.517847,8512.577545,8972.961537,460.383992,8720.756481,8718.772703,150.126701,0.470712,0.470732,0.000019,0.470723,0.470725,0.000006,0.999936,0.760817
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570414571,16,1,262144,0,0,1.100000,2.000000,6421.556560,6836.703364,415.146804,6601.718177,6593.296405,126.199381,6454.767052,6716.066564,261.299512,6594.865231,6593.296405,94.347025,0.235126,0.470730,0.235604,0.400045,0.470725,0.107962,0.999914,0.853030
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570414713,16,2,262144,0,0,1.100000,2.000000,10905.216481,11443.607583,538.391102,11169.877733,11156.704424,202.415724,10914.178793,11398.022345,483.843552,11168.744158,11156.704424,181.912536,0.470710,0.470733,0.000023,0.470722,0.470720,0.000006,0.999936,0.856296
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570414900,16,1,67108864,0,0,1.100000,0.500000,1198.969129,1236.880333,37.911204,1215.114215,1215.337132,10.806972,1199.040395,1223.772112,24.731717,1214.411586,1215.337132,7.327425,0.031549,0.067616,0.036067,0.038765,0.049582,0.014423,0.999943,0.876419
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415004,16,2,67108864,0,0,1.100000,0.500000,1356.385724,1410.903952,54.518228,1384.458144,1385.730782,17.094636,1361.912448,1402.073942,40.161494,1384.661470,1385.730782,13.390731,0.067598,0.067630,0.000032,0.067615,0.067603,0.000009,0.999911,0.764342
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415102,16,1,67108864,0,0,1.100000,1.000000,1199.636034,1251.588400,51.952366,1223.479913,1223.293604,15.420574,1202.933794,1242.764717,39.830923,1222.946837,1223.293604,11.275250,0.067598,0.067623,0.000025,0.067611,0.067607,0.000008,0.997497,0.907016
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415201,16,2,67108864,0,0,1.100000,1.000000,1284.702319,1348.900407,64.198088,1322.536045,1324.363320,20.391555,1294.791344,1343.751800,48.960456,1323.969716,1324.363320,15.871522,0.157743,0.157801,0.000058,0.157773,0.157787,0.000020,0.999924,0.902844
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415294,16,1,67108864,0,0,1.100000,2.000000,1139.144900,1470.754206,331.609306,1194.428578,1167.546330,93.803508,1139.586137,1199.438753,59.852616,1166.798334,1167.546330,17.576262,0.067593,0.067616,0.000023,0.067611,0.067614,0.000007,0.999914,0.927205
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415388,16,2,67108864,0,0,1.100000,2.000000,1156.584111,1228.993819,72.409708,1195.333206,1201.779203,23.756932,1163.347198,1218.146743,54.799545,1195.969266,1201.779203,19.384763,0.157730,0.157803,0.000073,0.157772,0.157779,0.000026,0.999847,0.850694
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415478,16,1,16777216,0,0,1.100000,0.500000,1793.491442,1875.158538,81.667096,1818.528949,1813.275045,23.047979,1794.856116,1844.012822,49.156706,1814.579939,1813.275045,13.007445,0.061060,0.126244,0.065184,0.087133,0.061079,0.031918,0.999905,0.776570
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415577,16,2,16777216,0,0,1.100000,0.500000,2345.900332,2487.632606,141.732274,2404.611965,2398.704755,47.042052,2350.188986,2463.254675,113.065689,2401.573339,2398.704755,38.269109,0.126190,0.270500,0.144310,0.256044,0.198323,0.043285,0.999881,0.731717
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415675,16,1,16777216,0,0,1.100000,1.000000,2041.213237,2228.461902,187.248665,2094.686174,2078.309710,49.378844,2057.230858,2109.251263,52.020405,2084.648325,2078.309710,18.779425,0.126196,0.126223,0.000027,0.126208,0.126210,0.000010,0.999880,0.644384
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415773,16,2,16777216,0,0,1.100000,1.000000,2684.438943,2812.801849,128.362906,2768.036048,2771.370713,41.283752,2710.530074,2810.299175,99.769101,2772.889961,2771.370713,31.349931,0.270396,0.270517,0.000121,0.270447,0.270440,0.000032,0.999893,0.535528
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415875,16,1,16777216,0,0,1.100000,2.000000,2364.102009,2442.336643,78.234634,2394.154822,2391.734028,24.508594,2370.028160,2415.483437,45.455277,2391.888697,2391.734028,18.510030,0.270401,0.270513,0.000112,0.270452,0.270454,0.000032,0.999762,0.556592
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570415974,16,2,16777216,0,0,1.100000,2.000000,3293.101304,3410.086774,116.985470,3354.648879,3369.577166,41.420135,3293.118781,3405.310199,112.191418,3355.412589,3369.577166,35.864581,0.270403,0.270526,0.000123,0.270455,0.270465,0.000039,0.999903,0.705066
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570416082,16,1,262144,0,0,1.100000,0.500000,2770.353366,2974.475838,204.122472,2839.537436,2823.075339,60.819570,2770.507341,2901.821780,131.314439,2831.318144,2823.075339,41.010576,0.118426,0.118458,0.000032,0.118442,0.118435,0.000012,0.999840,0.388701
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570416187,16,2,262144,0,0,1.100000,0.500000,4264.414161,4468.226241,203.812080,4378.589016,4377.024445,61.954125,4306.472985,4455.955840,149.482855,4381.656220,4377.024445,46.418133,0.475043,0.475271,0.000228,0.475182,0.475158,0.000065,0.999894,0.777618
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570416304,16,1,262144,0,0,1.100000,1.000000,3716.138522,3913.779120,197.640598,3827.979794,3822.640863,53.405211,3785.241708,3881.577320,96.335612,3831.235037,3822.640863,32.723078,0.237064,0.237166,0.000102,0.237104,0.237118,0.000033,0.999892,0.656014
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570416418,16,2,262144,0,0,1.100000,1.000000,5754.945572,6127.775259,372.829687,5986.431315,6000.228111,109.711837,5866.426201,6097.732770,231.306569,5997.699040,6000.228111,75.653336,0.475016,0.475204,0.000188,0.475136,0.475100,0.000057,0.999882,0.558202
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570416550,16,1,262144,0,0,1.100000,2.000000,4812.632830,5155.940282,343.307452,5026.815608,5086.008572,125.560758,4818.650796,5147.733629,329.082833,5037.447871,5086.008572,108.514536,0.237088,0.475199,0.238111,0.427516,0.356118,0.095204,0.999864,0.497666
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.500000,0.500000,1570416674,16,2,262144,0,0,1.100000,2.000000,8206.861470,8714.085027,507.223557,8545.899231,8633.367882,186.295353,8269.531841,8711.879762,442.347921,8567.255726,8633.367882,158.184118,0.475019,0.475290,0.000271,0.475133,0.475178,0.000074,0.999931,0.553025
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570416833,16,1,67108864,0,0,1.100000,0.500000,644.139315,710.931182,66.791867,670.265669,665.167725,20.156545,649.278169,694.685295,45.407126,668.448275,665.167725,14.578106,0.013598,0.013616,0.000017,0.013605,0.013602,0.000005,0.999827,0.795718
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570416919,16,2,67108864,0,0,1.100000,0.500000,888.618651,940.800562,52.181911,921.829936,920.101591,15.608485,910.693257,940.184832,29.491575,923.610018,920.101591,10.885911,0.031736,0.095218,0.063481,0.076168,0.095206,0.029083,0.999920,0.840968
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417003,16,1,67108864,0,0,1.100000,1.000000,609.756143,683.745723,73.989580,645.956848,641.893027,22.102581,622.786632,673.131929,50.345297,645.758327,641.893027,16.380001,0.031736,0.095245,0.063509,0.057126,0.063451,0.031086,0.999768,0.813675
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417085,16,2,67108864,0,0,1.100000,1.000000,898.493302,943.943736,45.450434,917.024561,915.953150,14.144875,903.974087,940.280888,36.306801,915.976072,915.953150,10.746690,0.095150,0.095325,0.000175,0.095225,0.095222,0.000042,0.981455,0.751037
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417168,16,1,67108864,0,0,1.100000,2.000000,609.362247,644.885031,35.522784,626.718546,627.961413,11.867054,610.892447,643.795143,32.902696,626.617273,627.961413,9.854729,0.095176,0.095251,0.000075,0.095222,0.095221,0.000020,0.999933,0.908466
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417247,16,2,67108864,0,0,1.100000,2.000000,893.922302,939.240633,45.318331,911.216520,903.333458,13.865665,901.162674,928.552701,27.390027,909.875284,903.333458,10.147255,0.095160,0.095280,0.000120,0.095228,0.095254,0.000035,0.999895,0.824947
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417330,16,1,16777216,0,0,1.100000,0.500000,672.374403,978.299497,305.925094,728.905371,703.831271,84.751273,678.218720,725.964568,47.745848,704.797476,703.831271,14.937693,0.025380,0.054427,0.029047,0.051504,0.054424,0.008708,0.999850,0.843365
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417412,16,2,16777216,0,0,1.100000,0.500000,881.493130,935.049702,53.556572,908.919481,906.725144,14.438229,900.209556,931.136814,30.927258,909.081497,906.725144,9.009865,0.054393,0.054439,0.000046,0.054407,0.054402,0.000014,0.999941,0.796969
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417494,16,1,16777216,0,0,1.100000,1.000000,652.336324,726.951601,74.615277,679.380021,674.300367,22.452021,656.169268,705.977728,49.808460,676.814036,674.300367,15.787026,0.054390,0.054442,0.000052,0.054413,0.054419,0.000016,0.999869,0.895565
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417575,16,2,16777216,0,0,1.100000,1.000000,863.395404,905.161527,41.766123,884.097474,882.719755,15.636983,869.165896,901.512664,32.346768,884.052226,882.719755,14.021706,0.126870,0.126996,0.000126,0.126942,0.126933,0.000042,0.999909,0.813219
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417656,16,1,16777216,0,0,1.100000,2.000000,631.060000,668.572090,37.512090,649.341703,649.681377,12.794509,632.067341,666.370819,34.303478,649.223118,649.681377,10.798459,0.054419,0.127008,0.072589,0.112463,0.090727,0.029015,0.999910,0.923055
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417735,16,2,16777216,0,0,1.100000,2.000000,811.141795,868.965298,57.823503,834.254209,828.927050,18.369055,814.457943,853.850099,39.392156,832.804375,828.927050,14.223055,0.126994,0.381095,0.254102,0.355489,0.254014,0.076165,0.999801,0.881210
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417815,16,1,262144,0,0,1.100000,0.500000,1291.643226,1385.712376,94.069150,1329.763962,1332.602595,27.141815,1300.698100,1357.010091,56.311991,1327.535502,1332.602595,18.519036,0.191871,0.192111,0.000241,0.191945,0.192008,0.000067,0.999913,0.844798
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417900,16,2,262144,0,0,1.100000,0.500000,1775.815125,1969.221231,193.406106,1868.659196,1852.109912,71.852465,1784.287202,1949.220614,164.933412,1867.694451,1852.109912,64.116668,0.386801,0.387152,0.000351,0.386990,0.387050,0.000087,0.999877,0.629416
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570417990,16,1,262144,0,0,1.100000,1.000000,1575.207680,1689.687908,114.480228,1637.205559,1642.861766,40.084550,1588.620870,1682.815328,94.194458,1638.395001,1642.861766,34.384334,0.191797,0.192097,0.000300,0.191935,0.191976,0.000088,0.999902,0.819357
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570418077,16,2,262144,0,0,1.100000,1.000000,2295.933951,2477.736941,181.802990,2396.425054,2404.879257,54.115351,2315.441937,2451.023395,135.581458,2398.822456,2404.879257,39.573740,0.386747,0.387054,0.000306,0.386927,0.386859,0.000108,0.999873,0.550433
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570418172,16,1,262144,0,0,1.100000,2.000000,2111.647962,2253.254558,141.606596,2199.725563,2204.085845,41.865609,2167.941498,2246.678310,78.736812,2204.044138,2204.085845,29.058291,0.386714,0.387016,0.000302,0.386904,0.386817,0.000093,0.999882,0.797531
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,4000000,10,0.000000,0.500000,0.500000,0.900000,0.900000,1570418265,16,2,262144,0,0,1.100000,2.000000,3455.158915,3728.666456,273.507541,3620.418563,3619.772558,76.558150,3552.327810,3701.368348,149.040538,3627.545033,3619.772558,48.960256,0.386722,0.387143,0.000421,0.386930,0.386865,0.000136,0.999921,0.661008
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570418372,32,1,67108864,0,0,1.100000,0.500000,1647.932322,1856.183339,208.251017,1747.482645,1775.272337,71.968992,1652.531489,1819.771419,167.239930,1746.338848,1775.272337,61.297211,0.062639,0.062641,0.000003,0.062640,0.062640,0.000001,0.999836,0.646845
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570418485,32,2,67108864,0,0,1.100000,0.500000,1835.180423,2199.885476,364.705053,2038.273718,2052.045250,114.088869,1863.882307,2172.280352,308.398045,2043.458910,2052.045250,88.446568,0.134227,0.134230,0.000003,0.134229,0.134229,0.000001,0.999848,0.653491
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570418593,32,1,67108864,0,0,1.100000,1.000000,1839.408852,2337.246874,497.838022,2013.314196,1980.028687,144.215523,1863.783019,2188.597718,324.814699,1994.560780,1980.028687,93.536220,0.062641,0.134232,0.071591,0.119912,0.098434,0.028635,0.999906,0.739268
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570418702,32,2,67108864,0,0,1.100000,1.000000,2033.215095,2573.448625,540.233530,2367.423484,2416.365305,163.825061,2181.105350,2516.290043,335.184693,2383.446390,2416.365305,118.422460,0.134224,0.134234,0.000009,0.134228,0.134228,0.000003,0.999905,0.733097
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570418812,32,1,67108864,0,0,1.100000,2.000000,1925.276123,2383.225638,457.949515,2200.005695,2192.970336,133.594192,2095.042941,2379.962367,284.919426,2211.444399,2192.970336,92.453667,0.134228,0.134231,0.000003,0.134229,0.134229,0.000001,0.999910,0.591684
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570418921,32,2,67108864,0,0,1.100000,2.000000,2177.782000,2729.197406,551.415406,2485.206929,2508.187209,162.220580,2255.277935,2624.103983,368.826048,2493.136235,2508.187209,116.517561,0.134225,0.134234,0.000009,0.134229,0.134230,0.000003,0.994619,0.646647
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419025,32,1,16777216,0,0,1.100000,0.500000,1354.372343,1486.814988,132.442645,1429.266590,1429.993440,32.821167,1407.128944,1456.047692,48.918748,1431.434821,1429.993440,15.057034,0.059656,0.121241,0.061585,0.115080,0.121236,0.018475,0.999909,0.795402
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419127,32,2,16777216,0,0,1.100000,0.500000,1763.943727,1910.455261,146.511534,1856.738866,1863.958911,45.015741,1806.735886,1899.487723,92.751837,1861.623709,1863.958911,32.743104,0.250553,0.250570,0.000017,0.250561,0.250563,0.000005,0.999877,0.785864
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419224,32,1,16777216,0,0,1.100000,1.000000,1650.082323,1766.789986,116.707663,1708.780983,1706.485765,31.929693,1681.230781,1740.950189,59.719408,1708.867190,1706.485765,20.568228,0.121236,0.250562,0.129326,0.160034,0.121239,0.059262,0.999925,0.871645
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419321,32,2,16777216,0,0,1.100000,1.000000,2327.137391,2421.918312,94.780921,2385.142496,2390.889955,28.768281,2351.463094,2420.261387,68.798293,2387.796157,2390.889955,20.924721,0.250555,0.250568,0.000013,0.250562,0.250560,0.000003,0.999769,0.669922
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419424,32,1,16777216,0,0,1.100000,2.000000,2006.392248,2058.830697,52.438449,2035.922697,2038.082145,15.931161,2017.374853,2049.977631,32.602778,2036.750503,2038.082145,11.914869,0.250556,0.250565,0.000010,0.250561,0.250561,0.000003,0.999796,0.611282
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419523,32,2,16777216,0,0,1.100000,2.000000,3004.081155,3130.152080,126.070925,3061.298075,3061.821837,35.442280,3025.603938,3102.575802,76.971864,3059.843440,3061.821837,23.795942,0.250555,0.250568,0.000012,0.250561,0.250563,0.000003,0.999855,0.642810
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419629,32,1,262144,0,0,1.100000,0.500000,1802.158823,1904.081254,101.922431,1852.819411,1851.075645,30.988292,1811.777500,1890.628615,78.851115,1852.744254,1851.075645,23.474523,0.117506,0.117510,0.000004,0.117508,0.117507,0.000001,0.999880,0.861904
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419728,32,2,262144,0,0,1.100000,0.500000,2936.307413,3013.775036,77.467623,2979.806730,2981.365190,27.144408,2937.915091,3009.496099,71.581008,2980.998107,2981.365190,23.213136,0.470710,0.470728,0.000018,0.470720,0.470724,0.000005,0.999724,0.558533
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419832,32,1,262144,0,0,1.100000,1.000000,2666.005378,2743.498277,77.492899,2705.563432,2706.492248,26.810517,2666.779439,2741.128995,74.349556,2705.766334,2706.492248,22.868693,0.235126,0.235137,0.000011,0.235131,0.235130,0.000004,0.999830,0.727306
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570419936,32,2,262144,0,0,1.100000,1.000000,4457.097434,4635.592347,178.494913,4557.856629,4574.632257,57.016487,4489.920779,4612.763646,122.842867,4560.734564,4574.632257,45.065620,0.470706,0.470737,0.000031,0.470724,0.470724,0.000010,0.999712,0.693678
open,cache,lazymove,V0.1,OML:V0.1/h:0.2,2000000,10,0.000000,0.500000,0.500000,0.000000,0.000000,1570420055,32,1,262144,0,0,1.100000,2.000000,3361.367199,3549.454946,188.087747,3452.549593,3453.445491,52.783182,3403.565551,3505.199736,101.634185,3451.834223,3453.445491,35.622451,0.235126,0.470718,0.235593,0.352924,0.352923,0.117792,0.994777,0.843857
